id,answer,question,desc,ref
0c1b1dc7-ab93-4099-9c2e-dc2a985aec71,Resource Development > Acquire Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Acquire DNS Server"" thuộc kỹ thuật nào?",,
f369442d-8460-4f4a-b546-0b547f13d1ce,Resource Development > Acquire Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Acquire Domains"" thuộc kỹ thuật nào?",,
bc6b0af4-208a-4cac-8554-fe1b73c6e769,Resource Development > Acquire Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Acquire Malvertising"" thuộc kỹ thuật nào?",,
747a0a08-8052-42b7-bf67-bbcc738c36e9,Resource Development > Acquire Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Acquire Server"" thuộc kỹ thuật nào?",,
d6ba2754-a4a2-49d6-ac68-9411e5d7bba4,Resource Development > Acquire Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Acquire Serverless"" thuộc kỹ thuật nào?",,
e1dbd33b-e6e1-4a16-a3e2-8da0de694240,Resource Development > Acquire Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Acquire Virtual Private Server"" thuộc kỹ thuật nào?",,
0949c6d7-8149-4e2b-a146-ad772a17a9b4,Resource Development > Acquire Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Acquire Web Services"" thuộc kỹ thuật nào?",,
5f42bbad-2824-4eca-9ee7-fe083466fe95,Resource Development > Compromise Accounts,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Compromise Cloud Accounts"" thuộc kỹ thuật nào?",,
4a33bc0a-b7d3-4a86-af28-2e0bf27e0d1f,Resource Development > Compromise Accounts,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Compromise Email Accounts"" thuộc kỹ thuật nào?",,
c98a1fb5-866b-48f2-a799-516dd58c5ed7,Resource Development > Compromise Accounts,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Compromise Social Media Accounts"" thuộc kỹ thuật nào?",,
c1087881-2d2f-470d-bad9-1ead34b0e00d,Resource Development > Compromise Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Compromise Botnet"" thuộc kỹ thuật nào?",,
10d6c904-8604-4b74-95cc-f4bf513fe63d,Resource Development > Compromise Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Compromise DNS Server"" thuộc kỹ thuật nào?",,
4bc3e354-d03f-47d5-893f-aa61e42a792a,Resource Development > Compromise Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Compromise Domains"" thuộc kỹ thuật nào?",,
60236e1c-45e1-416e-b3f7-d1b2ad6f9492,Resource Development > Compromise Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Compromise Network Devices"" thuộc kỹ thuật nào?",,
35253082-a52a-4af5-a207-9f6d037c10d7,Resource Development > Compromise Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Compromise Server"" thuộc kỹ thuật nào?",,
85a8173b-125c-4ec7-9347-77158b56b762,Resource Development > Compromise Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Compromise Serverless"" thuộc kỹ thuật nào?",,
46e9e692-35d6-4355-a2b1-b1d7bd2e55ec,Resource Development > Compromise Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Compromise Virtual Private Server"" thuộc kỹ thuật nào?",,
c31f958c-b876-413a-9aef-17ab40972194,Resource Development > Compromise Infrastructure,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Compromise Web Services"" thuộc kỹ thuật nào?",,
9678ffb6-8af1-4e5e-9fb9-ca38b38cada8,Resource Development > Develop Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Develop Code Signing Certificates"" thuộc kỹ thuật nào?",,
965816d9-e013-4ec1-8932-7afd15bb532a,Resource Development > Develop Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Develop Digital Certificates"" thuộc kỹ thuật nào?",,
fa2be647-8893-407d-ba85-b79723194497,Resource Development > Develop Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Develop Exploits"" thuộc kỹ thuật nào?",,
7d0faaa5-e3f3-4193-9e31-dd4d2d708120,Resource Development > Develop Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Develop Malware"" thuộc kỹ thuật nào?",,
b8bd7d60-24e8-42dc-9e6b-fa71322bc75f,Resource Development > Establish Accounts,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Establish Cloud Accounts"" thuộc kỹ thuật nào?",,
1aaabbb2-60bb-40b6-a6ee-0b2aca72e42c,Resource Development > Establish Accounts,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Establish Email Accounts"" thuộc kỹ thuật nào?",,
b32b9d61-b0d7-49c6-a150-5c35da38f106,Resource Development > Establish Accounts,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Establish Social Media Accounts"" thuộc kỹ thuật nào?",,
3fa73a58-96e9-4f62-aff6-b79e0394adf0,Resource Development > Obtain Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Obtain Artificial Intelligence"" thuộc kỹ thuật nào?",,
7c8b2d63-0ff9-45ed-aa0b-1ec4db5680b1,Resource Development > Obtain Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Obtain Code Signing Certificates"" thuộc kỹ thuật nào?",,
471f09c5-08fc-4ebb-9057-af9c91431615,Resource Development > Obtain Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Obtain Digital Certificates"" thuộc kỹ thuật nào?",,
70152745-1cb6-47e7-904b-6569e80c3ac1,Resource Development > Obtain Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Obtain Exploits"" thuộc kỹ thuật nào?",,
5008776c-2c09-4e17-82d6-6f25563e96c9,Resource Development > Obtain Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Obtain Malware"" thuộc kỹ thuật nào?",,
c17914ad-94ce-48c6-8621-82f56f9b59e5,Resource Development > Obtain Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Obtain Tool"" thuộc kỹ thuật nào?",,
99472109-1505-488d-8907-dd74085c63e7,Resource Development > Obtain Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Obtain Vulnerabilities"" thuộc kỹ thuật nào?",,
cd99b8ba-2d46-42ec-a432-4bf1f4925c68,Resource Development > Stage Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Stage Drive-by Target"" thuộc kỹ thuật nào?",,
3849c0ee-0d08-46a6-a9d0-4d112525febe,Resource Development > Stage Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Stage Install Digital Certificate"" thuộc kỹ thuật nào?",,
70ef114f-405c-42ef-a1b2-825032073ab3,Resource Development > Stage Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Stage Link Target"" thuộc kỹ thuật nào?",,
93af1462-e850-4dc9-bfbc-18ff1b3687e7,Resource Development > Stage Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Stage SEO Poisoning"" thuộc kỹ thuật nào?",,
59dd72a0-4660-45f6-88bc-b8bcf6635fb3,Resource Development > Stage Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Stage Upload Malware"" thuộc kỹ thuật nào?",,
04fcab93-ffbf-4707-8efe-088f07e951ec,Resource Development > Stage Capabilities,"Theo Mitre Att&ck - Enterprise, nhánh kỹ thuật ""Stage Upload Tool"" thuộc kỹ thuật nào?",,
