id,answer,question,desc,ref
2441ac5a-c004-4d5c-b13b-5de7bca3778a,Execution,"Kỹ thuật ""User Execution"" thuộc chiến thuật nào trong Mitre Att&ck - Enterprise?",,
0f75bdda-60f2-4333-887d-4e172920a133,Execution,"Kỹ thuật ""Windows Management Instrumentation"" thuộc chiến thuật nào trong Mitre Att&ck - Enterprise?",,
77bf2274-08ce-4d00-bf8e-ac807a2e8cea,Execution > Command and Scripting Interpreter,"Nhánh kỹ thuật ""AppleScript Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
2e5df5de-4c92-4975-9e9c-a5bcbb864d53,Execution > Command and Scripting Interpreter,"Nhánh kỹ thuật ""AutoHotKey & AutoIT Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
79a3a3d3-288a-4265-b4c2-a69216fba629,Execution > Command and Scripting Interpreter,"Nhánh kỹ thuật ""Cloud API Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
ce120e8d-171d-41e5-888c-cbf9f7e055b6,Execution > Command and Scripting Interpreter,"Nhánh kỹ thuật ""Container CLI/API Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
b176fd63-8842-473a-aa25-7546e37936d4,Execution > Command and Scripting Interpreter,"Nhánh kỹ thuật ""Hypervisor CLI Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
3710d226-0bd5-4613-84ce-bc56b19d9b1c,Execution > Command and Scripting Interpreter,"Nhánh kỹ thuật ""JavaScript Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
550f9b5c-2cfb-4207-877f-9b1228ba04db,Execution > Command and Scripting Interpreter,"Nhánh kỹ thuật ""Lua Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
dcbc6fb3-af28-47e6-8b86-95aa7de51472,Execution > Command and Scripting Interpreter,"Nhánh kỹ thuật ""Network Device CLI Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
4fd0ee05-b4d1-4d98-b587-6d622e6d9c5e,Execution > Command and Scripting Interpreter,"Nhánh kỹ thuật ""PowerShell Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
1e8c4be9-c5bb-4946-86bc-265fb774fcb1,Execution > Command and Scripting Interpreter,"Nhánh kỹ thuật ""Python Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
5157540b-c015-404c-8bb1-57375fe2203a,Execution > Command and Scripting Interpreter,"Nhánh kỹ thuật ""Unix Shell Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
9dea9124-47e5-4ff3-ba5d-615eb3b03113,Execution > Command and Scripting Interpreter,"Nhánh kỹ thuật ""Visual Basic Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
77b936aa-c766-44dd-9df1-2dddac2750b0,Execution > Command and Scripting Interpreter,"Nhánh kỹ thuật ""Windows Command Shell Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
900bdaaa-e397-4b87-9810-83acb1400671,Execution > Inter-Process Communication,"Nhánh kỹ thuật ""Component Object Model Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
4191fd71-c8f3-4952-9903-87cb812b606c,Execution > Inter-Process Communication,"Nhánh kỹ thuật ""Dynamic Data Exchange Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
b5283ac2-1b8e-4b0f-ac1e-5b15180e9c4d,Execution > Inter-Process Communication,"Nhánh kỹ thuật ""XPC Services Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
1767342d-cca9-4b5f-8242-9f8c85cec725,Execution > Scheduled Task/Job,"Nhánh kỹ thuật ""At Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
9d39fad7-ee4f-4e0e-ac5b-9c9eea1044f2,Execution > Scheduled Task/Job,"Nhánh kỹ thuật ""Container Orchestration Job Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
cd741f7c-7882-4e89-8229-dad1c9770357,Execution > Scheduled Task/Job,"Nhánh kỹ thuật ""Cron Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
e814941e-7145-42cd-9549-0f76efac6413,Execution > Scheduled Task/Job,"Nhánh kỹ thuật ""Scheduled Task Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
1b6c468a-6d1b-49cb-9766-05ef713e9ec1,Execution > Scheduled Task/Job,"Nhánh kỹ thuật ""Systemd Timers Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
fec01303-6061-4a86-869c-5938ce1829e4,Execution > System Services,"Nhánh kỹ thuật ""Launchctl Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
757a12c5-24b5-4c03-b3f2-8c643658a943,Execution > System Services,"Nhánh kỹ thuật ""Service Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
45bfaae1-18ac-408c-a785-6dce300beddd,Execution > System Services,"Nhánh kỹ thuật ""Systemctl Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
beec0cfc-9f93-46f1-be1b-4b02548ca243,Execution > User Execution,"Nhánh kỹ thuật ""Malicious Copy and Paste Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
6849a534-77ed-4c77-a7af-b3f236a65f02,Execution > User Execution,"Nhánh kỹ thuật ""Malicious File Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
250810f8-cef6-4faf-ac9b-5e99488af358,Execution > User Execution,"Nhánh kỹ thuật ""Malicious Image Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
18c431a9-1cff-4ceb-9386-f047e1aa8145,Execution > User Execution,"Nhánh kỹ thuật ""Malicious Library Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
ca970091-a1e0-49fe-bf23-9e492dcc61d1,Execution > User Execution,"Nhánh kỹ thuật ""Malicious Link Execution"" thuộc kỹ thuật nào trong Mitre Att&ck - Enterprise?",,
